filename,item_title,item_subtitle,item_image,item_url,url_main,item_summary,type,hierarchy1,content
spokengospel_Zephaniah 1:1-2:3_video,Zephaniah 1:1-2:3,The Day of the Lord’s Destruction,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=0z2pQ7VpNTo,https://www.spokengospel.com/devotionals/zephaniah-1-2#read,"In Zephaniah 1:1-2:3, we see that eventually, God will no longer undo creation because the Creator will be undone for us. God will not sacrifice his people but himself in Jesus.",video,Zephaniah Bible Study,
spokengospel_Joshua 16-17_text,Joshua 16-17,Joseph's Land,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/joshua-16-17#read,,"In Joshua 16-17, we see that Jesus gives us victory over our greatest enemies so that we do not need to be afraid.",Website,Joshua Bible Study,"What’s Happening?

Joshua continues to divide up the land and assigns the rest to the remaining 11 tribes. 

Joseph’s tribe is the next to receive their land. Back in Genesis, this tribe was split into two, each named after Joseph’s two sons, Ephraim and Manasseh (Genesis 48:5). Half the tribe of Manasseh, along with Reuben and Gad, had decided to settle outside Canaan, east of the Jordan River (Numbers 32:5). But Ephraim and the other half of Manasseh are assigned their plots and given land near the center of the nation.

Immediately there are problems.

First, Joseph’s tribe did not completely drive out God’s enemies like they were supposed to (Joshua 16:10). Second, they complain that their land is too small (Joshua 17:14). They ask Joshua to give them more land than God originally allotted. 

The problem wasn’t that their allotment was too small, but that they were too afraid to drive out the Canaanites (Joshua 17:16). If they want the land, they need to trust God’s power and take it (Joshua 17:18). 

Where is the Gospel?

Though God has led Israel to take over much of the land, they do not end up trusting him to finish what he started (Joshua 17:13). 

The reason for this lack of trust is fear. Joseph’s descendants were afraid of the strong Canaanites and their iron chariots (Joshua 17:16). They didn’t trust that God would lead them to victory like he had before. 

But Joshua tells Ephraim and Manasseh that they can successfully drive out the Canaanites despite their numbers, advanced weaponry, or strategic military positioning (Joshua 17:18). After all, Israel’s victories had never been a result of size or strategy, but of God’s power. 

Jesus also defeated strong and well-armed enemies: sin and death. He did so not by overpowering them with force or numbers, but by dying and rising again through God’s power (Colossians 2:15). 

In the same way, Israel should have looked back on God’s victory in the past to strengthen their trust in him for the future. We, too, can look back to Jesus’ decisive victory over death. We can trust that not even the strength of death and the sting of the grave will gain victory over us (1 Corinthians 15:57). 

Instead, we will take possession of the land our enemies try to take from us. Through faith in Jesus we will inhabit a plentiful and spacious land in the new heaven and new earth (Revelation 21:1-2). It is a land that will be completely pure (Revelation 21:27), where no outpost or pocket of evil can remain (Revelation 22:3). 

See For Yourself

May the Holy Spirit will open your eyes to see the God who is mighty in battle despite our enemy’s strength or our weakness. And may you see Jesus as the one who died in weakness to grant us eternal strength over our greatest enemy."
spokengospel_Joshua 16-17_video,Joshua 16-17,Joseph's Land,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=ZEgGU2vT2L4,https://www.spokengospel.com/devotionals/joshua-16-17#read,"In Joshua 16-17, we see that Jesus gives us victory over our greatest enemies so that we do not need to be afraid.",video,Joshua Bible Study,
spokengospel_Joshua 7-8_text,Joshua 7-8,Achan and the Fall of Ai,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/joshua-7-8#read,,"In Joshua 7-8, we see that God's judgment is just likely to fall on Israel as it is on Canaan. While Achan's disobedience caused death, Jesus' obedience secures eternal life.",Website,Joshua Bible Study,"What’s Happening?

Israel is about to march against the fortress town of Ai—twice. And the first time is a disaster.

Before the battle we’re told that Achan, a soldier, has stolen some of Jericho’s treasure (Joshua 7:1). God warned them that if they stole anything devoted to him, they would be devoted to destruction (Joshua 6:18). And God makes good on his promise. Israel is routed at Ai and terrified that the God who was for them is now against them (Joshua 7:4-5). 

Joshua doesn’t know about Achan’s theft. So he asks God why he didn’t fight alongside them at Ai like he did in Jericho (Joshua 7:9). 

God tells him that Israel has already forgotten that this battle is not theirs to win. These conflicts aren’t about Israel getting richer, they’re about God keeping his promises to bring the Garden of Eden back to the earth. Someone forgot this and stole treasure from Jericho, the way Eve took the fruit. When Joshua finds the man responsible, Achan even offers the same explanation for his sin that Eve did—it just looked good to him (Joshua 7:21). Now the whole camp is in danger (Joshua 7:11). Not wanting to repeat the curse of Eden, they stone and burn Achan just as they burned down Jericho (Joshua 7:25).

Quickly, they return the Lord’s devoted things to the tabernacle, and God tells Joshua to take Ai in an ambush (Joshua 8:1-2). Joshua is to stretch out his javelin over Ai like Moses stretched out his staff over the Red Sea (Exodus 14:16; Joshua 8:18). And as the water swallowed the Egyptian army, Israel’s forces swallow the armies of Ai (Joshua 8:22). Unlike Achan, their obedience brings blessing.  

Joshua then calls Israel together between the mountains of Ebal and Gerizim to worship God and remind them of the covenant (Joshua 8:30-31). Just as the two battles of Ai offer pictures of God’s covenant blessings and covenant curses, these mountains represent the same. From one mountain the covenant blessings are declared over the people, and from the other the curses are pronounced (Joshua 8:33-34). 

Where is the Gospel?

God tells Joshua that he will not be with Israel unless everything devoted to destruction is destroyed (Joshua 7:12). For God’s covenant of blessing to remain, all Israel needs to obey—no exceptions. The sin of just one man will curse the whole (Romans 5:17). 

But the opposite is also true. When Achan was judged for his disobedience, all Israel was blessed with victory. 

In the New Testament, Paul tells us this isn’t just true for Israel, but for all creation. Because of Adam and Eve’s one sin, all of creation is cursed (Romans 5:12). 

Just as Eve took the beautiful fruit and Achan took the beautiful treasure, we also prefer to take what we think of as beautiful or good—even when God commands us not to. Like Achan and Eve, we devote ourselves and those around us to destruction.

But Paul goes on to say that while this is true, the opposite is true of Jesus on the cross (Romans 5:15). Jesus did not take the “beautiful or the “easy” path; he did what God said despite the cost (Matthew 26:39). Jesus obeyed even when it meant taking responsibility for our sin and being devoted to our deserved destruction (Romans 5:19). 

Even more powerfully than Achan’s sin threatened Israel, Jesus’ perfection saves us all. While Achan’s disobedience caused death and a curse, Jesus’ obedience brings about blessing and life (Romans 5:21). 

When we trust that Jesus was destroyed for our Achan-like tendencies, we can confidently rise up and expect Israel-like victory. The Garden of Eden—God’s Kingdom—will come. It will destroy our sin and like Israel hoped we will live with God forever.

See For Yourself

May the Holy Spirit open your eyes to see the God who devotes the disobedient to destruction. And may you see Jesus as the one who devotes himself to destruction so that the disobedient might have life."
spokengospel_Joshua 7-8_video,Joshua 7-8,Achan and the Fall of Ai,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=ctsSTMPko8k,https://www.spokengospel.com/devotionals/joshua-7-8#read,"In Joshua 7-8, we see that God's judgment is just likely to fall on Israel as it is on Canaan. While Achan's disobedience caused death, Jesus' obedience secures eternal life.",video,Joshua Bible Study,
spokengospel_Joshua 20-21_text,Joshua 20-21,Land for Levites,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/joshua-20-21#read,,"In Joshua 20-21, we see that Jesus is our final priest who came into our land to provide us eternal refuge in his death and resurrection.",Website,Joshua Bible Study,"What’s Happening?

Israel is finally settling in her homeland. Her enemies are largely defeated and the 12 tribes have been allotted their land. There are just two loose ends to be tied up before God’s promise to give them this land is complete.

First, God commanded Moses to set up cities of refuge in the promised land (Numbers 35:9-10). If someone accidentally kills their neighbor, they can run to one of the cities of refuge for justice and protection (Numbers 35:12). 

The other loose end is the priestly tribe of Levi’s inheritance (Joshua 21:1). Levi had three sons who were the leaders of three clans—Gershon, Kohath, and Merari. These clans, along with the descendants of the high priest Aaron, are not promised large tracts of land like the other 12 tribes. Instead, they are told God will be their inheritance (Numbers 18:20). As they take care of the temple they can depend on God’s provision through the offerings and sacrifices made by the other 12 tribes (Deuteronomy 18:3). 

Even the land they lived in is to be a gift from the other 12 tribes (Numbers 35:2). The tribes, in a sense, sacrifice a bit of their own land to provide for the Levites (Joshua 21:3). The Levites are also given the cities of refuge (Joshua 21:13).

The Levites, as God’s priestly representatives, aren’t concentrated in one place but are spread out among the tribes. In every tribe there are Levites who teach God’s commands, execute justice, protect the innocent, and mediate between God and people (Malachi 2:7). 

Where is the Gospel?

In a book all about fighting for a place, getting land, and settling in a home, what does it mean to not get any of that? For people who will never have a home, what does it mean to have a home in the Lord?

For the Levites it meant that instead of living in their own tribal land, they dispersed to every tribe’s land. And instead of farming and growing their own food, it was sacrificially given to them by others. Instead of looking after their own property, the Levites looked after God’s people. The Levites didn’t guard borders, but as they taught Israel to obey God’s commands and enacted justice in the land, they guarded the soul of their nation. That’s what it meant to have the Lord as an inheritance.

Jesus is a priest like these Levites (1Timothy 2:5). His Kingdom isn’t bound to a certain patch of land; Jesus is the priest for the whole earth. He’s not interested in marking boundaries because his Kingdom isn’t of this world (John 18:36). Jesus is more concerned with guarding the souls of his people. So instead of promising land, Jesus promises us a place in God (John 14:3). And even more immediately, he makes a place for God in us (John 16:13). We are now God’s homeland as we wait for our home in Him. Jesus makes our inheritance in God an eternal reality. 

Instead of being fed by sacrifices, Jesus becomes a sacrifice for us (1 Peter 3:18). Jesus provides forever what the homeless Levites tasted in part—peace with God and peace with one another. For those who don’t feel like they have a home, God is your home through Jesus. He is always with you.

And like God sent the Levites as his representatives throughout all of Israel, Jesus now sends you to be his representatives throughout all the earth (Matthew 28:19). We are now a nation of Levites enacting justice, protecting the innocent, and teaching the good news of our eternal homeland in God (Revelation 1:6).

See for Yourself

May the Holy Spirit will open your eyes to see the God who gives us his presence and protection personally and through representatives. And may you see Jesus as God himself, who comes to us wherever we are with presence and protection."
spokengospel_Joshua 20-21_video,Joshua 20-21,Land for Levites,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=5fW4ngMU3yk,https://www.spokengospel.com/devotionals/joshua-20-21#read,"In Joshua 20-21, we see that Jesus is our final priest who came into our land to provide us eternal refuge in his death and resurrection.",video,Joshua Bible Study,
spokengospel_Joshua 6_text,Joshua 6,The Fall of Jericho,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/joshua-6#read,,"In Joshua 6, we see that while everyone against God is devoted to destruction, everyone who is devoted to God is destined for life. John 3:16 tells us the same thing Whoever believes in Jesus will not die but have everlasting life.",Website,Joshua Bible Study,"What’s Happening?

The walls of Jericho are about to come down. Jericho was a strategic and powerful city. Israel would not be able to enter into the promised land with Jericho still standing. 

But instead of going to war, God tells Joshua that the fall of Jericho is a gift (Joshua 6:2). Israel’s army is not to be led by soldiers, but by the ark of God’s presence and seven priests (Joshua 6:4). And after seven days of simply marching around the city, with no siegeworks built or swords drawn, the walls of Jericho miraculously fall. It is not by the might of Israel’s soldiers but by the power of God (Joshua 6:5).

Joshua tells his soldiers that their victory is because God has devoted Jericho to destruction (Joshua 6:17). And even though the city is a gift, the soldiers are not permitted to take any spoils of war for themselves. They’re even warned that if they do, Israel will be devoted to destruction instead (Joshua 6:18). Nothing can be left alive or used for Israel’s benefit (Joshua 6:21). 

All of this shows that this battle is not primarily a military campaign. This battle is about worship and devotion to God. The only people not devoted to destruction are Rahab’s family. Unlike Jericho’s leaders, her family devote themselves to God when they protect Israel’s spies (Joshua 6:23). Because of their faith Rahab and her family are made honorary Israelites (Joshua 6:25).

The fall of Jericho proves that God is with Joshua and that he is fighting God’s battles. Joshua’s fame quickly spreads throughout Canaan (Joshua 6:27).

Where is the Gospel?

This is not the last time we will hear of an entire town being “devoted to destruction.” The entire land of Canaan is devoted in this same way. Similarly, everyone devoted to God lives. But those who choose not to devote themselves to God are devoted to destruction. 

The Apostle John says something remarkably similar about Jesus: “Whoever believes in [God’s Son] shall not perish but have eternal life… Whoever does not believe stands condemned already… Light has come into the world, but people loved darkness instead of light because their deeds were evil” (John 3:16, 18-19).

When God’s people showed up in Canaan, Rahab saw the light of God’s faithfulness to his people and believed in God. The rest of Jericho, however, preferred their darkness. They chose to fortify their position, shut themselves in, and fight rather than devote themselves to the Lord (Joshua 6:1).

Our world is condemned already. It is devoted to destruction. But the good news is that God so loved the world he gave us his only son, Jesus. If we, like Rahab, believe and devote ourselves to him, we become part of his people. We escape destruction and gain life in his eternal kingdom.

Yes, these passages are difficult to read. But when we trust Jesus, reading about the destruction in Joshua is the closest we will ever come to experiencing it.

See For Yourself

May the Holy Spirit open your eyes to see the God who devotes his enemies to destruction. And may you see Jesus as the one who rescues us from our devotion to destruction and darkness."
spokengospel_Joshua 6_video,Joshua 6,The Fall of Jericho,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=RbA1_vGsIuM,https://www.spokengospel.com/devotionals/joshua-6#read,"In Joshua 6, we see that while everyone against God is devoted to destruction, everyone who is devoted to God is destined for life. John 3:16 tells us the same thing Whoever believes in Jesus will not die but have everlasting life.",video,Joshua Bible Study,
spokengospel_Joshua 5_text,Joshua 5,The Angel of the Lord,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/joshua-5#read,,"In Joshua 5 we see that God is neither on Israel's nor Canaan side, he's on his own side. But when we worship the Angel of the Lord, who is Jesus, God fights with us.",Website,Joshua Bible Study,"What’s Happening?

Israel is preparing for holy war. The Canaanites have invaded and desecrated Israel’s ancestral homeland. God gave this land to Israel and it’s time to take it back (Genesis 15:18). And since this military campaign cannot be separated from God’s promises and the moral corruption the Canaanites brought into the land (Leviticus 18:25), the army needs to prepare itself appropriately. The men needed to circumcise themselves and celebrate the Passover (Joshua 5:2, 10). 

Circumcision was an outward sign that they trusted God’s promise to give them the land. Compared to the generation before them that disobeyed and died in the wilderness, this new generation of Israelites is radically—even painfully—obedient (Joshua 5:9). The continuation of God’s centuries-old promise to give Abraham’s descendants the land of Canaan is finally coming true (Genesis 17:8).

As soon as the men are healed, they celebrate Passover in their new homeland (Joshua 5:10). In Egypt, the Passover marked Israel as a nation distinctly and specially protected by God (Exodus 7:5). Observing it in Canaan proved the same point.

And as final proof that Israel’s is ready to enter their ancestral land, the manna that fed them in the wilderness stops falling as soon as they eat the fruit that grows in their rightful home (Joshua 5:12). 

Suddenly, a man with a drawn sword appears to Joshua out of nowhere (Joshua 5:13). Joshua wants to know if he is on his side or the side of Joshua’s enemy. But the man says he is for neither because he is the “commander of the army of the Lord” (Joshua 5:13).

Just like circumcision is a symbol of God’s promises, and the Passover is a reminder of God’s protection, this commander reveals that the battles Joshua is about to fight are not about his political ambitions. They are about God being faithful to his promises. God is the true Commander of Israel’s armies, not Joshua. Joshua’s only response is to bow before this ruler (Joshua 5:14-15).  

Where is the Gospel?

God reveals himself as Israel’s Commander who will lead them into his Kingdom and defeat his enemies. 

That faithful Commander is ultimately Jesus. Just as Joshua’s battle was not tied to political ambition, Jesus’ Kingdom is not tied to this world (John 18:36). Jesus prepares us to do battle against our enemies (Ephesians 6:12). He circumcises our hearts, not our bodies (Colossians 2:11). Our transformed hearts are now inward signs that God’s promises to bring his promised land to earth will come true (Colossians 2:11). And by Jesus’ blood on the cross, death passes over us just as it passed over Israel’s bloody doors in Egypt (John 1:29). 

Jesus is our Commanding Officer and he has prepared us for a new and spiritual holy war. This war is not about taking over a nation and demanding its citizens become Christians. It’s about the power of the Holy Spirit pushing back the darkness of our world. 

The good news of Jesus is even better than the good news of Joshua! Jesus has already defeated our enemies (John 16:33). He has already overcome the world. The forces of darkness are on the way out. And the God who is in us is greater than the demonic forces left in the world (1 John 4:4). 

Because of Jesus, our great Commanding Officer, we don’t need to be afraid of our world—its darkness, armies, or politics. Jesus is on God’s side, and no matter how much the powers of this world fight, his Kingdom will most certainly come. 

See For Yourself

May the Holy Spirit open your eyes to see the God who fights for his people. And may you see Jesus as our Commanding Officer who leads us into a battle we cannot lose."
spokengospel_Joshua 5_video,Joshua 5,The Angel of the Lord,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=nUamYWpmBSc,https://www.spokengospel.com/devotionals/joshua-5#read,"In Joshua 5 we see that God is neither on Israel's nor Canaan side, he's on his own side. But when we worship the Angel of the Lord, who is Jesus, God fights with us.",video,Joshua Bible Study,
spokengospel_Joshua 22_text,Joshua 22,"The Jordan ""Altar-cation""",https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/joshua-22#read,,"In Joshua 22, we see that Jesus is our final altar who breaks all boundaries to bring the nations close to God.",Website,Joshua Bible Study,"What’s Happening?

Before Joshua led Israel into Canaan, the tribes of Reuben, Gad, and half the tribe of Manasseh asked Moses for an inheritance in Gilead on the other side of the Jordan in the wilderness (Numbers 32:5). Technically, Gilead is outside the promised land. But these tribes agreed to fight in Canaan and only then return across the Jordan to their inheritance. Moses agreed to the arrangement (Numbers 32:18). 

Their time to go home had finally come (Joshua 22:2, 6)!

But something unexpected happens. The two-and-a-half tribes build an altar to God next to the Jordan River (Joshua 22:10).

The rest of the tribes are highly offended (Joshua 22:16). The Law of Moses forbade any sacrificial altar other than the one in the tabernacle (Deuteronomy 12:12-14). In fact, Israel’s conquest tore down other altars in the land (Deuteronomy 12:2). It looked like these tribes were setting up a forbidden altar inside God’s land (Joshua 22:11).

The leaders of Israel travel out to meet them, ready to continue their holy war against their own people if necessary (Joshua 22:12). The Israelites believe that if they let this altar remain, God will judge the whole nation (Joshua 22:20). 

But it’s all a misunderstanding. The two-and-a-half tribes explain that they did not build the altar for sacrifices, but as a sign (Joshua 22:26-27). With the boundary of the Jordan between them, they feared that future Israelites in the promised land would cut them off from God’s tabernacle (Joshua 22:25). They built the altar as a reminder that the two-and-a-half tribes across the Jordan are still part of God’s people, and still live in God’s land (Joshua 22:28). 

Where is the Gospel?

At the same boundary between the promised land and Gilead—and in the same place where the altar was built—Jesus was baptized (Matthew 3:13). He traveled from the promised land, up to the boundary of the Jordan, and then into the wilderness (Matthew 4:1). And it was from his place outside the promised land, beyond the Jordan, that Jesus began to preach about his Kingdom (Matthew 4:15-17). 

Jesus chose those locations intentionally. He was revealing a truth that the two-and-a-half tribes hinted at with their altar—that access to God will not be just for Israel, but for all nations outside Canaan’s border (Isaiah 60:3). 

And Jesus is the one acceptable altar of God (Acts 4:12). The sacrifice of his body on the cross not only destroyed sin and death, but division and exclusion (Ephesians 2:14). No matter where you are from, you need not fear that you won’t be included in God’s people or will somehow lose access to God, like the two-and-a-half tribes feared. 

Jesus’ sacrifice is a sign that anyone who puts their faith in him will be brought into God’s presence (Matthew 27:51). 

See For Yourself

May the Holy Spirit will open your eyes to see the God who makes a way for all nations to draw close to him. May you see Jesus as the final altar around whom all people may come."
spokengospel_Joshua 22_video,Joshua 22,"The Jordan ""Altar-cation""",https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=0v1EPyLL5Zo,https://www.spokengospel.com/devotionals/joshua-22#read,"In Joshua 22, we see that Jesus is our final altar who breaks all boundaries to bring the nations close to God.",video,Joshua Bible Study,
spokengospel_Zephaniah 3:9-20_text,Zephaniah 3:9-20,He Will Quiet Our Anxieties,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/zephaniah3#read,,In Zephaniah 3:9-20 we see a picture of what will happen on the Day of Pentecost when Jesus sent his Spirit to a group of humble disciples in Jerusalem.,Website,Zephaniah Bible Study,"What’s Happening?

Zephaniah prophecies that God will soon purify the world with fire (Zephaniah 3:8). And in the place of evil and pride, a holy and humble minority will experience God’s love and safety (Zephaniah 3:17). 

In particular, God will cleanse the speech of the world (Zephaniah 3:9). After the fire, humanity will no longer speak arrogantly like the proud nations around them. But in deference and humility, they will honor God and serve him as one united people (Zephaniah 3:8). Everyone who God once scattered across the earth will return and worship him with their words and speech (Zephaniah 3:10).

After the arrogant are removed, Jerusalem will act as a new city for the world’s humble minority, never to be conquered again (Zephaniah 3:11-12). Everyone who lives inside the walls of this new Jerusalem will honor God because their tongues will be purged of deceit and filled with truth (Zephaniah 3:13a). Never again will Jerusalem need to fear judgment or fire because every arrogant power has either been turned back or turned into a fellow humble friend (Zephaniah 3:14-15).

After the fire, God will come near his people to comfort them. In joy he will sing over the humble, and in love he will quiet the anxious (Zephaniah 3:17). God’s song promises an end to pride and arrogance (Zephaniah 3:18). God sings of restoration to the lame and honor to the disgraced and outcast (Zephaniah 3:19). And finally, God promises to publicly gather his holy and humble people into a new home, where none can deny what God has done for them (Zephaniah 3:20).

Where is the Gospel?

Early in world history, the peoples of the earth were united under one language (Genesis 11:1). But humanity used their common speech to defy God and his plan to spread his people and promises throughout the earth (Genesis 11:4). In justified anger, God multiplied their languages and prevented humanity from uniting under a common tongue of human pride (Genesis 11:6-7, 9). Unfortunately, every country and people developed new languages and ways to defy God and oppress the humble. But Zephaniah predicts the humble will finally be safe after another day of fire falls to undo the proud speech of the earth. 

That day of fire occurred 50 days after Jesus died— the day of Pentecost (Acts 2:3). As Zephaniah prophesied, a scattered minority from all over the earth were gathered in Jerusalem (Acts 2:5). God appeared, not in a jealous fire to destroy proud speech, but as tongues of fire speaking good news in languages understood by all (Acts 2:3-4, 6). Purged of deceit and filled with truth, God’s new holy and humble minority proclaimed the good news that Jesus rose from the dead (Acts 2:22-24). In joy and in love, God’s tongue of fire quieted the humble in Jerusalem with songs of peace and victory. 

We still need this comfort, which is why it’s good news that Zephaniah prophesied that God would come near to comfort his humble people. One of Jesus’ names is Immanuel, or God with us (Matthew 1:23). And as the tongues of fire proved, Jesus is not simply near us, but in us. We are filled with his Holy Spirit. The apostle John calls him the Comforter whose role is to give us peace (John 14:26-27). So if you are willing to humble yourself, if you are willing to admit that your pride or power cannot achieve what you desire, if you are willing to admit that Jesus has risen from the dead, then God will sing over you this truth: you are now a citizen of an eternal Kingdom absent of arrogance, enemies, and death.

See For Yourself

I pray that the Holy Spirit will open your eyes to see the God who speaks through fire. And may you see Jesus as the Comforter who quiets your soul with songs of his love. "
